application_id,student_id,company_id,application_date,status,round_cleared,interview_score,package_offered_lpa,offer_date,joining_date
APP010836,STU03601,CMP0127,2024-08-25,Rejected,0,,,,
APP010837,STU03602,CMP0150,2024-08-21,Selected,0,97.0,3.8,2024-10-07,
APP010838,STU03602,CMP0145,2024-08-05,Selected,4,83.4,14.4,2024-09-19,
APP010839,STU03602,CMP0125,2025-03-11,Rejected,0,,,,
APP010840,STU03602,CMP0068,2024-12-01,Shortlisted,2,,,,
APP010841,STU03603,CMP0132,2024-09-15,Applied,0,,,,
APP010842,STU03603,CMP0027,2024-10-19,Rejected,0,,,,
APP010843,STU03603,CMP0031,2025-01-19,Selected,3,86.9,23.0,2025-02-25,
APP010844,STU03603,CMP0122,2025-05-27,Shortlisted,3,,,,
APP010845,STU03604,CMP0050,2025-03-04,Interviewed,0,51.2,,,
APP010846,STU03604,CMP0074,2025-05-25,Offer Accepted,4,79.0,31.3,2025-07-09,2025-09-15
APP010847,STU03604,CMP0045,2025-03-22,Rejected,0,,,,
APP010848,STU03604,CMP0136,2025-02-23,Interviewed,1,100.0,,,
APP010849,STU03605,CMP0114,2025-05-09,Interviewed,0,63.0,,,
APP010850,STU03605,CMP0088,2024-12-23,Selected,4,47.1,11.8,2025-02-14,
APP010851,STU03605,CMP0050,2024-10-05,Selected,2,49.8,23.6,2024-12-17,
APP010852,STU03605,CMP0074,2024-11-05,Offer Declined,4,84.0,,,
APP010853,STU03605,CMP0011,2024-10-14,Shortlisted,4,,,,
APP010854,STU03606,CMP0035,2025-04-13,Selected,3,49.7,31.5,2025-06-26,
APP010855,STU03606,CMP0026,2024-08-09,Shortlisted,4,,,,
APP010856,STU03606,CMP0050,2025-03-05,Interviewed,2,92.0,,,
APP010857,STU03606,CMP0122,2024-10-22,Interviewed,1,81.0,,,
APP010858,STU03606,CMP0094,2025-03-14,Interviewed,2,58.4,,,
APP010859,STU03606,CMP0005,2024-10-09,Offer Accepted,0,85.0,9.8,2024-11-26,2025-02-10
APP010860,STU03607,CMP0061,2025-05-02,Interview Scheduled,0,,,,
APP010861,STU03607,CMP0084,2024-11-21,Shortlisted,4,,,,
APP010862,STU03607,CMP0007,2025-02-11,Rejected,0,,,,
APP010863,STU03607,CMP0077,2024-12-19,Selected,0,52.0,4.9,2025-02-08,
APP010864,STU03607,CMP0012,2025-03-13,Rejected,0,,,,
APP010865,STU03607,CMP0071,2025-04-12,Selected,3,67.1,17.9,2025-06-30,
APP010866,STU03608,CMP0077,2024-11-08,Shortlisted,0,,,,
APP010867,STU03608,CMP0150,2024-09-06,Selected,2,80.2,14.8,2024-12-02,
APP010868,STU03608,CMP0116,2024-11-29,Interviewed,0,74.3,,,
APP010869,STU03608,CMP0017,2025-05-15,Interview Scheduled,0,,,,
APP010870,STU03608,CMP0097,2024-12-26,Offer Declined,0,80.1,,,
APP010871,STU03608,CMP0082,2024-12-08,Interview Scheduled,4,,,,
APP010872,STU03609,CMP0040,2025-04-27,Selected,3,61.2,4.3,2025-06-09,
APP010873,STU03609,CMP0014,2024-12-31,Interview Scheduled,2,,,,
APP010874,STU03609,CMP0006,2025-02-04,Shortlisted,2,,,,
APP010875,STU03609,CMP0122,2025-02-28,Rejected,0,,,,
APP010876,STU03610,CMP0086,2025-01-27,Interview Scheduled,2,,,,
APP010877,STU03610,CMP0103,2025-03-17,Selected,3,66.9,8.8,2025-06-09,
APP010878,STU03610,CMP0038,2025-01-25,Offer Accepted,2,41.1,21.6,2025-04-23,2025-05-28
APP010879,STU03611,CMP0143,2024-12-29,Selected,3,98.1,14.7,2025-02-04,
APP010880,STU03611,CMP0017,2025-05-12,Rejected,0,,,,
APP010881,STU03611,CMP0069,2025-04-06,Applied,0,,,,
APP010882,STU03611,CMP0043,2024-10-07,Interviewed,2,43.3,,,
APP010883,STU03612,CMP0078,2024-12-05,Selected,2,89.5,5.5,2025-01-09,
APP010884,STU03612,CMP0088,2025-02-19,Interview Scheduled,0,,,,
APP010885,STU03612,CMP0149,2024-08-30,Applied,0,,,,
APP010886,STU03612,CMP0139,2024-11-01,Shortlisted,3,,,,
APP010887,STU03612,CMP0124,2024-08-11,Shortlisted,4,,,,
APP010888,STU03613,CMP0057,2024-10-31,Selected,0,45.0,9.3,2024-12-23,
APP010889,STU03613,CMP0121,2024-08-12,Offer Declined,2,67.9,,,
APP010890,STU03613,CMP0072,2024-08-06,Selected,3,98.4,25.0,2024-10-06,
APP010891,STU03613,CMP0019,2025-03-18,Shortlisted,3,,,,
APP010892,STU03613,CMP0067,2025-04-13,Shortlisted,1,,,,
APP010893,STU03613,CMP0015,2025-05-11,Interview Scheduled,0,,,,
APP010894,STU03614,CMP0088,2025-02-10,Selected,0,73.1,33.8,2025-03-18,
APP010895,STU03614,CMP0113,2024-10-02,Shortlisted,4,,,,
APP010896,STU03614,CMP0066,2024-11-12,Shortlisted,2,,,,
APP010897,STU03615,CMP0050,2024-11-02,Rejected,0,,,,
APP010898,STU03616,CMP0135,2025-03-25,Shortlisted,0,,,,
APP010899,STU03616,CMP0094,2025-02-26,Shortlisted,1,,,,
APP010900,STU03616,CMP0033,2025-01-07,Selected,2,69.8,29.9,2025-04-06,
APP010901,STU03617,CMP0120,2025-03-13,Rejected,0,,,,
APP010902,STU03617,CMP0066,2025-05-20,Rejected,0,,,,
APP010903,STU03617,CMP0118,2025-03-03,Interviewed,3,68.6,,,
APP010904,STU03617,CMP0078,2024-11-02,Interviewed,3,62.8,,,
APP010905,STU03617,CMP0033,2024-08-09,Shortlisted,1,,,,
APP010906,STU03618,CMP0115,2024-12-15,Interviewed,0,50.1,,,
APP010907,STU03618,CMP0126,2024-10-17,Interviewed,3,65.6,,,
APP010908,STU03618,CMP0062,2024-09-12,Interviewed,0,63.5,,,
APP010909,STU03618,CMP0073,2025-03-30,Selected,2,73.0,12.9,2025-04-30,
APP010910,STU03618,CMP0114,2024-09-02,Applied,0,,,,
APP010911,STU03619,CMP0126,2025-03-23,Selected,2,84.4,37.1,2025-06-17,
APP010912,STU03619,CMP0109,2024-09-06,Offer Declined,0,48.3,,,
APP010913,STU03620,CMP0005,2025-03-04,Selected,1,97.0,24.7,2025-05-24,
APP010914,STU03620,CMP0140,2025-01-18,Interviewed,3,57.4,,,
APP010915,STU03620,CMP0098,2024-11-21,Selected,2,65.3,14.5,2025-01-30,
APP010916,STU03621,CMP0012,2024-09-26,Shortlisted,0,,,,
APP010917,STU03621,CMP0004,2025-01-02,Selected,2,93.7,17.6,2025-04-02,
APP010918,STU03621,CMP0090,2024-12-09,Interviewed,2,72.7,,,
APP010919,STU03622,CMP0033,2024-10-31,Offer Accepted,4,50.9,16.0,2025-01-02,2025-04-24
APP010920,STU03622,CMP0118,2024-08-02,Shortlisted,1,,,,
APP010921,STU03622,CMP0072,2024-08-11,Interview Scheduled,0,,,,
APP010922,STU03622,CMP0044,2025-02-21,Rejected,0,,,,
APP010923,STU03622,CMP0093,2025-01-15,Shortlisted,1,,,,
APP010924,STU03623,CMP0131,2025-04-05,Rejected,0,,,,
APP010925,STU03623,CMP0039,2025-03-28,Rejected,0,,,,
APP010926,STU03624,CMP0092,2024-10-15,Rejected,0,,,,
APP010927,STU03625,CMP0063,2024-09-30,Interviewed,3,98.5,,,
APP010928,STU03625,CMP0120,2025-01-01,Interviewed,0,68.0,,,
APP010929,STU03625,CMP0077,2024-09-14,Shortlisted,3,,,,
APP010930,STU03626,CMP0068,2025-01-28,Shortlisted,2,,,,
APP010931,STU03626,CMP0116,2025-05-10,Rejected,0,,,,
APP010932,STU03627,CMP0052,2025-04-19,Selected,2,68.5,3.0,2025-06-14,
APP010933,STU03627,CMP0056,2025-05-25,Shortlisted,4,,,,
APP010934,STU03627,CMP0101,2025-01-25,Interview Scheduled,0,,,,
APP010935,STU03627,CMP0049,2024-11-17,Rejected,0,,,,
APP010936,STU03627,CMP0066,2024-08-11,Selected,2,41.5,39.0,2024-10-29,
APP010937,STU03628,CMP0115,2025-02-01,Interviewed,1,88.4,,,
APP010938,STU03628,CMP0148,2024-09-18,Shortlisted,0,,,,
APP010939,STU03628,CMP0062,2025-02-22,Shortlisted,0,,,,
APP010940,STU03629,CMP0047,2025-01-22,Interviewed,0,64.8,,,
APP010941,STU03629,CMP0141,2025-02-07,Interviewed,0,52.3,,,
APP010942,STU03629,CMP0064,2024-12-23,Rejected,0,,,,
APP010943,STU03630,CMP0066,2025-01-09,Selected,1,95.0,26.7,2025-03-26,
APP010944,STU03630,CMP0134,2024-08-19,Selected,0,49.0,19.0,2024-09-26,
APP010945,STU03630,CMP0031,2024-09-17,Selected,2,72.2,22.5,2024-10-26,
APP010946,STU03631,CMP0003,2024-12-13,Offer Accepted,0,80.7,5.2,2025-03-03,2025-04-04
APP010947,STU03631,CMP0059,2025-01-26,Shortlisted,0,,,,
APP010948,STU03631,CMP0127,2025-04-12,Shortlisted,1,,,,
APP010949,STU03632,CMP0090,2025-03-04,Offer Declined,3,52.4,,,
APP010950,STU03632,CMP0061,2024-12-23,Shortlisted,2,,,,
APP010951,STU03633,CMP0149,2024-10-25,Interview Scheduled,4,,,,
APP010952,STU03633,CMP0007,2024-09-14,Shortlisted,3,,,,
APP010953,STU03634,CMP0112,2024-12-08,Selected,2,88.4,24.7,2025-01-07,
APP010954,STU03634,CMP0071,2025-05-01,Shortlisted,4,,,,
APP010955,STU03634,CMP0069,2024-09-02,Interviewed,2,43.2,,,
APP010956,STU03634,CMP0038,2025-02-26,Shortlisted,3,,,,
APP010957,STU03635,CMP0135,2025-03-26,Shortlisted,1,,,,
APP010958,STU03635,CMP0039,2024-10-10,Rejected,0,,,,
APP010959,STU03635,CMP0100,2025-05-11,Shortlisted,3,,,,
APP010960,STU03636,CMP0063,2024-08-25,Shortlisted,0,,,,
APP010961,STU03636,CMP0030,2024-10-10,Rejected,0,,,,
APP010962,STU03636,CMP0029,2024-11-05,Interviewed,1,97.7,,,
APP010963,STU03638,CMP0138,2024-11-20,Rejected,0,,,,
APP010964,STU03638,CMP0117,2024-08-28,Interviewed,2,94.6,,,
APP010965,STU03639,CMP0128,2024-09-20,Rejected,0,,,,
APP010966,STU03639,CMP0092,2024-09-06,Selected,0,78.4,18.5,2024-11-27,
APP010967,STU03639,CMP0046,2025-05-09,Rejected,0,,,,
APP010968,STU03639,CMP0051,2024-09-16,Applied,0,,,,
APP010969,STU03640,CMP0087,2024-10-28,Interview Scheduled,3,,,,
APP010970,STU03642,CMP0029,2024-09-04,Interviewed,2,67.8,,,
APP010971,STU03642,CMP0058,2025-05-04,Rejected,0,,,,
APP010972,STU03642,CMP0123,2024-10-28,Rejected,0,,,,
APP010973,STU03642,CMP0060,2024-09-20,Interviewed,0,83.9,,,
APP010974,STU03642,CMP0017,2025-05-22,Interview Scheduled,1,,,,
APP010975,STU03642,CMP0120,2025-04-27,Shortlisted,3,,,,
APP010976,STU03643,CMP0083,2024-09-16,Rejected,0,,,,
APP010977,STU03644,CMP0126,2025-04-14,Selected,0,77.6,14.3,2025-05-29,
APP010978,STU03644,CMP0114,2025-05-13,Interview Scheduled,4,,,,
APP010979,STU03644,CMP0032,2024-09-27,Shortlisted,3,,,,
APP010980,STU03645,CMP0132,2025-03-21,Shortlisted,2,,,,
APP010981,STU03645,CMP0012,2024-12-13,Offer Declined,3,96.6,,,
APP010982,STU03646,CMP0039,2025-04-12,Selected,4,89.7,29.1,2025-06-21,
APP010983,STU03646,CMP0010,2025-05-27,Selected,2,53.8,13.2,2025-08-12,
APP010984,STU03646,CMP0084,2025-01-21,Interviewed,0,59.9,,,
APP010985,STU03647,CMP0116,2024-09-25,Shortlisted,1,,,,
APP010986,STU03648,CMP0113,2024-09-16,Rejected,0,,,,
APP010987,STU03649,CMP0113,2025-03-28,Selected,3,47.1,33.1,2025-05-26,
APP010988,STU03649,CMP0115,2024-09-06,Interview Scheduled,3,,,,
APP010989,STU03650,CMP0111,2025-05-14,Rejected,0,,,,
APP010990,STU03650,CMP0026,2025-03-21,Rejected,0,,,,
APP010991,STU03650,CMP0146,2025-03-10,Selected,2,77.4,26.6,2025-04-20,
APP010992,STU03650,CMP0060,2025-04-05,Selected,4,59.0,39.6,2025-05-27,
APP010993,STU03651,CMP0053,2024-08-03,Selected,4,95.7,37.6,2024-09-11,
APP010994,STU03651,CMP0068,2024-09-10,Rejected,0,,,,
APP010995,STU03652,CMP0105,2024-10-12,Interviewed,2,98.9,,,
APP010996,STU03652,CMP0071,2025-04-14,Selected,1,91.1,33.3,2025-05-23,
APP010997,STU03652,CMP0093,2025-03-09,Shortlisted,1,,,,
APP010998,STU03652,CMP0108,2025-05-22,Selected,4,83.1,17.8,2025-08-17,
APP010999,STU03653,CMP0098,2025-01-02,Shortlisted,3,,,,
APP011000,STU03653,CMP0039,2025-03-12,Rejected,0,,,,
APP011001,STU03653,CMP0042,2025-02-21,Interviewed,2,78.1,,,
APP011002,STU03653,CMP0066,2025-05-08,Interviewed,1,99.5,,,
APP011003,STU03654,CMP0126,2025-04-12,Rejected,0,,,,
APP011004,STU03654,CMP0124,2024-08-04,Rejected,0,,,,
APP011005,STU03654,CMP0043,2024-12-27,Selected,2,77.3,20.1,2025-03-24,
APP011006,STU03655,CMP0065,2024-09-06,Selected,4,59.3,27.7,2024-11-19,
APP011007,STU03656,CMP0086,2025-04-25,Shortlisted,4,,,,
APP011008,STU03656,CMP0076,2024-10-22,Shortlisted,1,,,,
APP011009,STU03656,CMP0112,2025-01-17,Selected,2,86.0,22.5,2025-02-19,
APP011010,STU03656,CMP0025,2025-04-24,Rejected,0,,,,
APP011011,STU03657,CMP0093,2024-10-29,Shortlisted,3,,,,
APP011012,STU03657,CMP0126,2025-01-11,Offer Declined,4,69.5,,,
APP011013,STU03657,CMP0096,2025-04-01,Selected,4,82.5,4.0,2025-05-24,
APP011014,STU03658,CMP0042,2025-03-25,Interviewed,4,55.9,,,
APP011015,STU03659,CMP0146,2025-03-02,Interview Scheduled,3,,,,
APP011016,STU03659,CMP0129,2024-12-20,Selected,1,59.6,7.3,2025-03-08,
APP011017,STU03659,CMP0071,2025-01-31,Interview Scheduled,2,,,,
APP011018,STU03660,CMP0146,2024-12-16,Rejected,0,,,,
APP011019,STU03661,CMP0099,2024-10-16,Rejected,0,,,,
APP011020,STU03661,CMP0135,2024-12-30,Selected,1,64.5,4.8,2025-02-25,
APP011021,STU03661,CMP0129,2025-01-10,Shortlisted,4,,,,
APP011022,STU03662,CMP0140,2025-02-03,Selected,4,83.8,17.1,2025-04-21,
APP011023,STU03662,CMP0100,2025-05-05,Selected,3,86.3,39.0,2025-08-01,
APP011024,STU03662,CMP0057,2025-04-07,Selected,2,79.5,39.4,2025-06-04,
APP011025,STU03663,CMP0061,2024-12-04,Interview Scheduled,3,,,,
APP011026,STU03663,CMP0029,2024-12-23,Interviewed,4,57.0,,,
APP011027,STU03663,CMP0034,2025-04-28,Applied,0,,,,
APP011028,STU03663,CMP0050,2024-10-27,Selected,0,90.6,6.1,2024-12-19,
APP011029,STU03663,CMP0142,2025-03-01,Selected,1,77.4,10.7,2025-04-11,
APP011030,STU03664,CMP0138,2025-05-11,Interviewed,4,51.0,,,
APP011031,STU03664,CMP0094,2025-05-12,Offer Accepted,3,74.3,4.8,2025-07-04,2025-10-08
APP011032,STU03664,CMP0059,2024-11-28,Interviewed,0,80.3,,,
APP011033,STU03664,CMP0095,2024-08-21,Interviewed,1,73.8,,,
APP011034,STU03664,CMP0127,2024-10-14,Interview Scheduled,3,,,,
APP011035,STU03665,CMP0037,2025-03-11,Rejected,0,,,,
APP011036,STU03665,CMP0005,2024-08-21,Rejected,0,,,,
APP011037,STU03666,CMP0150,2025-01-06,Selected,0,49.8,25.6,2025-03-03,
APP011038,STU03666,CMP0009,2025-02-26,Interviewed,3,48.8,,,
APP011039,STU03666,CMP0122,2024-08-20,Selected,1,51.0,16.9,2024-10-28,
APP011040,STU03666,CMP0022,2025-03-17,Selected,0,46.8,40.0,2025-05-30,
APP011041,STU03666,CMP0086,2024-12-20,Rejected,0,,,,
APP011042,STU03667,CMP0105,2025-01-18,Offer Accepted,0,48.0,13.4,2025-03-16,2025-07-05
APP011043,STU03667,CMP0011,2024-11-29,Rejected,0,,,,
APP011044,STU03668,CMP0144,2025-03-29,Rejected,0,,,,
APP011045,STU03668,CMP0124,2024-12-01,Interview Scheduled,3,,,,
APP011046,STU03668,CMP0069,2025-01-06,Applied,0,,,,
APP011047,STU03670,CMP0123,2025-01-03,Shortlisted,0,,,,
APP011048,STU03671,CMP0045,2024-10-12,Interviewed,1,46.4,,,
APP011049,STU03671,CMP0083,2024-12-01,Shortlisted,3,,,,
APP011050,STU03671,CMP0091,2024-11-08,Interviewed,2,49.7,,,
APP011051,STU03671,CMP0050,2025-02-26,Selected,0,69.4,13.9,2025-05-19,
APP011052,STU03672,CMP0075,2024-09-08,Selected,2,63.3,27.5,2024-11-22,
APP011053,STU03672,CMP0080,2024-08-01,Rejected,0,,,,
APP011054,STU03673,CMP0097,2024-09-22,Interview Scheduled,0,,,,
APP011055,STU03673,CMP0083,2025-03-28,Offer Accepted,3,76.6,11.2,2025-05-27,2025-07-04
APP011056,STU03674,CMP0076,2024-12-28,Shortlisted,1,,,,
APP011057,STU03674,CMP0091,2025-04-26,Rejected,0,,,,
APP011058,STU03675,CMP0100,2024-08-06,Selected,4,81.8,28.2,2024-10-26,
APP011059,STU03675,CMP0033,2024-11-12,Interviewed,2,46.1,,,
APP011060,STU03675,CMP0043,2025-04-05,Rejected,0,,,,
APP011061,STU03675,CMP0144,2025-01-26,Interview Scheduled,0,,,,
APP011062,STU03675,CMP0118,2025-05-05,Interviewed,1,66.3,,,
APP011063,STU03676,CMP0147,2024-10-11,Selected,0,76.7,22.1,2024-12-26,
APP011064,STU03676,CMP0126,2025-04-08,Shortlisted,3,,,,
APP011065,STU03676,CMP0033,2025-01-03,Offer Accepted,3,83.4,9.9,2025-03-28,2025-04-22
APP011066,STU03676,CMP0056,2024-12-16,Interview Scheduled,2,,,,
APP011067,STU03677,CMP0148,2025-04-22,Rejected,0,,,,
APP011068,STU03677,CMP0046,2024-11-30,Interview Scheduled,0,,,,
APP011069,STU03678,CMP0131,2025-03-31,Rejected,0,,,,
APP011070,STU03678,CMP0050,2024-10-29,Selected,3,93.9,10.6,2025-01-26,
APP011071,STU03678,CMP0041,2025-04-04,Selected,0,49.3,16.4,2025-05-24,
APP011072,STU03679,CMP0057,2025-05-20,Rejected,0,,,,
APP011073,STU03679,CMP0113,2024-09-04,Interviewed,4,48.1,,,
APP011074,STU03679,CMP0089,2024-12-07,Offer Declined,2,93.3,,,
APP011075,STU03680,CMP0027,2025-01-24,Rejected,0,,,,
APP011076,STU03680,CMP0057,2024-09-21,Rejected,0,,,,
APP011077,STU03680,CMP0034,2025-05-16,Rejected,0,,,,
APP011078,STU03681,CMP0133,2025-03-03,Shortlisted,1,,,,
APP011079,STU03681,CMP0073,2024-09-19,Shortlisted,1,,,,
APP011080,STU03681,CMP0026,2024-08-23,Interviewed,2,97.2,,,
APP011081,STU03681,CMP0105,2024-08-13,Interviewed,1,70.4,,,
APP011082,STU03682,CMP0055,2025-04-15,Applied,0,,,,
APP011083,STU03682,CMP0053,2024-12-13,Applied,0,,,,
APP011084,STU03682,CMP0086,2024-12-11,Interview Scheduled,3,,,,
APP011085,STU03682,CMP0117,2024-09-06,Selected,1,45.5,6.3,2024-10-11,
APP011086,STU03683,CMP0048,2024-09-06,Shortlisted,2,,,,
APP011087,STU03683,CMP0086,2024-12-27,Interviewed,1,86.5,,,
APP011088,STU03684,CMP0031,2025-01-14,Selected,3,42.1,39.6,2025-03-28,
APP011089,STU03684,CMP0065,2024-12-12,Rejected,0,,,,
APP011090,STU03684,CMP0118,2025-03-28,Rejected,0,,,,
APP011091,STU03684,CMP0055,2025-03-06,Shortlisted,2,,,,
APP011092,STU03684,CMP0021,2025-01-23,Shortlisted,3,,,,
APP011093,STU03684,CMP0106,2024-10-23,Selected,1,92.4,34.7,2025-01-09,
APP011094,STU03685,CMP0098,2025-05-28,Rejected,0,,,,
APP011095,STU03685,CMP0104,2024-10-04,Rejected,0,,,,
APP011096,STU03685,CMP0106,2024-10-12,Selected,2,79.5,6.7,2024-12-02,
APP011097,STU03685,CMP0097,2025-04-16,Rejected,0,,,,
APP011098,STU03686,CMP0097,2025-02-22,Selected,4,78.9,24.9,2025-04-11,
APP011099,STU03686,CMP0028,2024-10-24,Interview Scheduled,1,,,,
APP011100,STU03687,CMP0150,2024-08-31,Interview Scheduled,4,,,,
APP011101,STU03687,CMP0095,2024-09-14,Rejected,0,,,,
APP011102,STU03687,CMP0064,2025-01-29,Interview Scheduled,3,,,,
APP011103,STU03687,CMP0098,2025-02-06,Rejected,0,,,,
APP011104,STU03687,CMP0116,2024-08-04,Shortlisted,0,,,,
APP011105,STU03687,CMP0104,2025-02-17,Selected,4,84.2,38.3,2025-05-08,
APP011106,STU03688,CMP0134,2024-11-26,Shortlisted,4,,,,
APP011107,STU03688,CMP0140,2024-08-23,Offer Declined,4,77.7,,,
APP011108,STU03688,CMP0109,2024-11-22,Selected,4,80.8,29.5,2025-02-02,
APP011109,STU03688,CMP0126,2025-04-16,Interview Scheduled,4,,,,
APP011110,STU03689,CMP0123,2024-12-04,Shortlisted,0,,,,
APP011111,STU03689,CMP0102,2024-09-12,Shortlisted,4,,,,
APP011112,STU03689,CMP0021,2024-11-06,Selected,3,84.5,5.4,2024-12-22,
APP011113,STU03689,CMP0046,2025-05-01,Shortlisted,0,,,,
APP011114,STU03689,CMP0077,2025-04-12,Interviewed,4,56.5,,,
APP011115,STU03689,CMP0076,2024-11-08,Selected,4,84.0,7.1,2025-01-13,
APP011116,STU03690,CMP0081,2025-01-24,Rejected,0,,,,
APP011117,STU03690,CMP0124,2025-02-16,Interviewed,1,94.9,,,
APP011118,STU03690,CMP0102,2024-08-28,Offer Accepted,0,99.0,22.7,2024-10-11,2025-02-13
APP011119,STU03690,CMP0147,2025-02-25,Applied,0,,,,
APP011120,STU03690,CMP0029,2025-02-26,Rejected,0,,,,
APP011121,STU03690,CMP0026,2025-02-05,Shortlisted,4,,,,
APP011122,STU03691,CMP0139,2024-12-22,Shortlisted,2,,,,
APP011123,STU03691,CMP0077,2024-12-20,Interviewed,0,69.5,,,
APP011124,STU03691,CMP0114,2025-04-02,Rejected,0,,,,
APP011125,STU03691,CMP0061,2024-10-21,Rejected,0,,,,
APP011126,STU03691,CMP0029,2024-08-16,Interviewed,3,62.3,,,
APP011127,STU03692,CMP0030,2024-12-31,Applied,0,,,,
APP011128,STU03693,CMP0022,2024-08-06,Rejected,0,,,,
APP011129,STU03694,CMP0146,2024-12-07,Shortlisted,3,,,,
APP011130,STU03694,CMP0016,2025-01-11,Selected,3,51.2,26.6,2025-02-27,
APP011131,STU03695,CMP0004,2025-04-16,Rejected,0,,,,
APP011132,STU03695,CMP0001,2025-02-02,Interviewed,0,88.0,,,
APP011133,STU03695,CMP0028,2024-08-19,Interview Scheduled,4,,,,
APP011134,STU03695,CMP0036,2024-12-09,Interviewed,1,86.8,,,
APP011135,STU03695,CMP0086,2025-03-23,Interviewed,4,77.5,,,
APP011136,STU03695,CMP0069,2024-11-26,Offer Declined,3,59.6,,,
APP011137,STU03696,CMP0004,2025-02-21,Interviewed,3,93.2,,,
APP011138,STU03696,CMP0007,2025-04-04,Shortlisted,2,,,,
APP011139,STU03697,CMP0076,2024-11-15,Shortlisted,0,,,,
APP011140,STU03697,CMP0025,2025-03-11,Offer Accepted,3,43.1,6.6,2025-05-24,2025-08-07
APP011141,STU03698,CMP0084,2024-09-22,Rejected,0,,,,
APP011142,STU03698,CMP0120,2024-08-07,Applied,0,,,,
APP011143,STU03698,CMP0066,2025-05-03,Rejected,0,,,,
APP011144,STU03698,CMP0053,2024-11-24,Selected,2,84.3,4.0,2025-02-12,
APP011145,STU03699,CMP0113,2025-03-25,Interview Scheduled,3,,,,
APP011146,STU03700,CMP0053,2024-12-07,Rejected,0,,,,
APP011147,STU03701,CMP0101,2025-04-03,Shortlisted,0,,,,
APP011148,STU03701,CMP0111,2024-12-21,Applied,0,,,,
APP011149,STU03701,CMP0134,2024-08-24,Rejected,0,,,,
APP011150,STU03702,CMP0068,2025-03-26,Rejected,0,,,,
APP011151,STU03702,CMP0108,2025-02-17,Shortlisted,3,,,,
APP011152,STU03702,CMP0062,2025-01-20,Interviewed,0,69.3,,,
APP011153,STU03703,CMP0042,2024-11-12,Offer Accepted,3,61.6,9.8,2025-01-11,2025-04-02
APP011154,STU03703,CMP0037,2025-01-28,Shortlisted,4,,,,
APP011155,STU03703,CMP0131,2025-02-03,Selected,2,47.8,5.5,2025-03-30,
APP011156,STU03703,CMP0054,2024-08-23,Rejected,0,,,,
APP011157,STU03703,CMP0002,2025-05-14,Offer Accepted,0,55.8,24.1,2025-08-01,2025-09-27
APP011158,STU03703,CMP0124,2024-11-03,Interviewed,0,77.8,,,
APP011159,STU03706,CMP0113,2024-11-22,Interview Scheduled,1,,,,
APP011160,STU03707,CMP0009,2025-02-15,Interviewed,0,71.4,,,
APP011161,STU03708,CMP0075,2024-09-13,Shortlisted,0,,,,
APP011162,STU03708,CMP0051,2025-02-28,Rejected,0,,,,
APP011163,STU03709,CMP0093,2024-09-07,Shortlisted,2,,,,
APP011164,STU03709,CMP0101,2025-02-08,Rejected,0,,,,
APP011165,STU03709,CMP0131,2024-10-09,Interview Scheduled,2,,,,
APP011166,STU03709,CMP0099,2024-08-02,Interviewed,3,79.1,,,
APP011167,STU03710,CMP0022,2024-12-06,Shortlisted,3,,,,
APP011168,STU03711,CMP0067,2024-10-18,Rejected,0,,,,
APP011169,STU03711,CMP0059,2025-02-03,Rejected,0,,,,
APP011170,STU03711,CMP0022,2025-02-12,Interview Scheduled,0,,,,
APP011171,STU03711,CMP0053,2024-12-30,Selected,1,40.3,13.5,2025-02-05,
APP011172,STU03711,CMP0118,2025-03-23,Rejected,0,,,,
APP011173,STU03712,CMP0146,2025-01-14,Selected,2,46.8,21.1,2025-04-05,
APP011174,STU03712,CMP0077,2025-02-20,Offer Accepted,0,56.7,15.5,2025-04-24,2025-07-14
APP011175,STU03712,CMP0044,2024-10-14,Interviewed,4,84.5,,,
APP011176,STU03712,CMP0091,2025-04-20,Shortlisted,2,,,,
APP011177,STU03712,CMP0149,2024-10-30,Selected,0,56.5,11.3,2025-01-01,
APP011178,STU03713,CMP0062,2025-05-11,Shortlisted,2,,,,
APP011179,STU03713,CMP0009,2024-09-22,Rejected,0,,,,
APP011180,STU03713,CMP0104,2025-01-24,Interviewed,1,89.8,,,
APP011181,STU03713,CMP0016,2024-11-08,Selected,4,60.0,3.9,2025-02-06,
APP011182,STU03713,CMP0123,2024-08-06,Shortlisted,3,,,,
APP011183,STU03714,CMP0140,2024-08-01,Applied,0,,,,
APP011184,STU03714,CMP0137,2025-04-06,Rejected,0,,,,
APP011185,STU03714,CMP0010,2025-01-23,Selected,0,90.1,16.3,2025-04-10,
APP011186,STU03715,CMP0114,2024-08-10,Applied,0,,,,
APP011187,STU03715,CMP0120,2025-01-06,Offer Accepted,1,66.2,32.6,2025-03-06,2025-05-27
APP011188,STU03715,CMP0139,2025-03-22,Shortlisted,0,,,,
APP011189,STU03715,CMP0031,2025-01-01,Selected,0,41.3,37.5,2025-03-27,
APP011190,STU03716,CMP0048,2025-01-08,Offer Accepted,1,48.2,12.5,2025-02-24,2025-06-16
APP011191,STU03716,CMP0064,2025-05-05,Offer Accepted,3,65.4,5.4,2025-07-23,2025-09-10
APP011192,STU03716,CMP0078,2024-08-15,Interviewed,0,58.8,,,
APP011193,STU03717,CMP0148,2024-11-20,Rejected,0,,,,
APP011194,STU03717,CMP0046,2025-04-12,Applied,0,,,,
