customer_id,Recency,Frequency,Monetary,R_score,F_score,M_score,RFM_Score,Segment,Cluster
CUST006602,283,5,9355.17,1,1,1,3,Lost,1
CUST006603,260,7,38338.26,2,3,4,9,At Risk,0
CUST006604,323,5,27070.95,1,1,3,5,Cannot Lose Them,2
CUST006605,106,8,32393.660000000003,3,4,3,10,Loyal Customers,0
CUST006606,106,7,18319.75,3,3,2,8,Loyal Customers,1
CUST006607,141,6,29316.63,3,2,3,8,Potential Loyalists,0
CUST006608,62,7,31759.28,4,3,3,10,Loyal Customers,0
CUST006609,207,3,5192.1900000000005,2,1,1,4,Others,1
CUST006610,915,2,3770.16,1,1,1,3,Lost,2
CUST006611,71,8,28526.32,4,4,3,11,Loyal Customers,0
CUST006612,634,4,32516.15,1,1,3,5,Cannot Lose Them,2
CUST006613,106,8,55855.15,3,4,5,12,Loyal Customers,3
CUST006614,158,3,5742.32,2,1,1,4,Others,1
CUST006615,16,13,55203.03,5,5,5,15,Champions,3
CUST006616,14,7,21871.1,5,3,2,10,Loyal Customers,0
CUST006617,153,14,48054.77,2,5,5,12,At Risk,3
CUST006618,39,9,42288.69,4,4,4,12,Champions,0
CUST006619,650,6,39073.979999999996,1,2,4,7,Cannot Lose Them,2
CUST006620,381,6,26599.54,1,2,3,6,Cannot Lose Them,2
CUST006621,35,9,36771.01,5,4,4,13,Champions,0
CUST006622,103,8,44594.78,3,4,5,12,Loyal Customers,0
CUST006623,80,7,35430.39,4,3,4,11,Loyal Customers,0
CUST006624,3,4,17854.2,5,1,2,8,New Customers,1
CUST006625,26,9,39677.46,5,4,4,13,Champions,0
CUST006626,204,7,40432.7,2,3,4,9,At Risk,0
CUST006627,307,2,7190.030000000001,1,1,1,3,Lost,2
CUST006628,133,5,23873.27,3,1,2,6,Others,1
CUST006629,159,4,9991.69,2,1,1,4,Others,1
CUST006630,382,5,15501.5,1,1,1,3,Lost,2
CUST006631,113,8,16810.54,3,4,1,8,Loyal Customers,0
CUST006632,138,8,21964.23,3,4,2,9,Loyal Customers,0
CUST006633,356,4,18731.82,1,1,2,4,Lost,2
CUST006634,65,5,15103.02,4,1,1,6,New Customers,1
CUST006635,109,9,52973.32,3,4,5,12,Loyal Customers,3
CUST006636,129,10,41038.16,3,5,4,12,Loyal Customers,3
CUST006637,23,3,5145.9400000000005,5,1,1,7,New Customers,1
CUST006638,50,9,38590.310000000005,4,4,4,12,Champions,0
CUST006639,447,6,12898.24,1,2,1,4,Lost,2
CUST006640,12,4,10139.78,5,1,1,7,New Customers,1
CUST006641,60,9,42170.13,4,4,4,12,Champions,0
CUST006642,291,3,7525.58,1,1,1,3,Lost,1
CUST006643,54,7,33242.08,4,3,4,11,Loyal Customers,0
CUST006644,433,6,48365.520000000004,1,2,5,8,Cannot Lose Them,2
CUST006645,430,4,19642.27,1,1,2,4,Lost,2
CUST006646,12,10,35714.159999999996,5,5,4,14,Champions,0
CUST006647,8,6,27975.4,5,2,3,10,New Customers,0
CUST006648,41,11,35534.69,4,5,4,13,Champions,3
CUST006649,39,8,24860.46,4,4,2,10,Loyal Customers,0
CUST006650,104,4,12138.15,3,1,1,5,Others,1
CUST006651,283,2,7224.32,1,1,1,3,Lost,1
CUST006652,403,4,23072.510000000002,1,1,2,4,Lost,2
CUST006653,97,4,35753.29,3,1,4,8,Potential Loyalists,1
CUST006654,25,6,31041.239999999998,5,2,3,10,New Customers,0
CUST006655,288,4,19755.85,1,1,2,4,Lost,1
CUST006657,501,5,30951.71,1,1,3,5,Cannot Lose Them,2
CUST006658,8,5,14321.35,5,1,1,7,New Customers,1
CUST006659,348,5,14339.32,1,1,1,3,Lost,2
CUST006660,93,5,13273.92,3,1,1,5,Others,1
CUST006661,38,2,12328.619999999999,4,1,1,6,New Customers,1
CUST006662,279,6,21535.06,1,2,2,5,Lost,1
CUST006663,18,9,34291.66,5,4,4,13,Champions,0
CUST006664,171,6,21525.78,2,2,2,6,Others,1
CUST006665,663,4,29361.25,1,1,3,5,Cannot Lose Them,2
CUST006666,119,4,28256.07,3,1,3,7,Potential Loyalists,1
CUST006667,119,10,45789.17,3,5,5,13,Loyal Customers,3
CUST006668,13,10,68474.41,5,5,5,15,Champions,3
CUST006669,522,4,33460.35,1,1,4,6,Cannot Lose Them,2
CUST006670,75,5,13512.36,4,1,1,6,New Customers,1
CUST006671,176,3,9928.24,2,1,1,4,Others,1
CUST006672,86,10,52507.759999999995,3,5,5,13,Loyal Customers,3
CUST006673,385,6,23279.47,1,2,2,5,Lost,2
CUST006674,327,1,1299.34,1,1,1,3,Lost,2
CUST006675,39,11,49111.45,4,5,5,14,Champions,3
CUST006676,101,3,9724.2,3,1,1,5,Others,1
CUST006677,28,7,39963.65,5,3,4,12,Loyal Customers,0
CUST006678,205,6,19295.72,2,2,2,6,Others,1
CUST006679,177,5,12073.36,2,1,1,4,Others,1
CUST006680,38,10,40021.46,4,5,4,13,Champions,3
CUST006681,9,10,31881.92,5,5,3,13,Loyal Customers,0
CUST006682,566,7,28501.13,1,3,3,7,At Risk,2
CUST006683,80,9,41255.38,4,4,4,12,Champions,0
CUST006684,129,12,63531.62,3,5,5,13,Loyal Customers,3
CUST006685,84,12,52592.09,3,5,5,13,Loyal Customers,3
CUST006686,353,7,31783.899999999998,1,3,3,7,At Risk,2
CUST006687,90,7,33365.17,3,3,4,10,Loyal Customers,0
CUST006688,66,10,36822.34,4,5,4,13,Champions,0
CUST006689,88,4,13275.77,3,1,1,5,Others,1
CUST006690,110,5,22697.87,3,1,2,6,Others,1
CUST006691,147,8,46637.11,3,4,5,12,Loyal Customers,0
CUST006692,12,13,42349.89,5,5,4,14,Champions,3
CUST006693,123,3,6765.85,3,1,1,5,Others,1
CUST006694,13,9,37840.11,5,4,4,13,Champions,0
CUST006695,246,5,28061.36,2,1,3,6,Cannot Lose Them,1
CUST006696,189,8,29059.78,2,4,3,9,At Risk,0
CUST006697,7,6,17853.27,5,2,2,9,New Customers,1
CUST006698,191,6,26590.649999999998,2,2,3,7,Cannot Lose Them,1
CUST006699,437,4,16098.59,1,1,1,3,Lost,2
CUST006700,190,6,30479.0,2,2,3,7,Cannot Lose Them,0
CUST006701,222,7,41343.05,2,3,4,9,At Risk,0
CUST006702,10,8,36692.229999999996,5,4,4,13,Champions,0
CUST006703,18,6,16372.58,5,2,1,8,New Customers,1
CUST006704,161,9,40653.299999999996,2,4,4,10,At Risk,0
CUST006705,170,5,23130.809999999998,2,1,2,5,Others,1
CUST006706,89,5,26574.61,3,1,3,7,Potential Loyalists,1
CUST006707,170,5,28350.43,2,1,3,6,Cannot Lose Them,1
CUST006708,66,7,40868.799999999996,4,3,4,11,Loyal Customers,0
CUST006709,124,7,39117.979999999996,3,3,4,10,Loyal Customers,0
CUST006710,69,6,17915.41,4,2,2,8,New Customers,1
CUST006711,239,8,28518.94,2,4,3,9,At Risk,0
CUST006712,55,8,42610.46,4,4,5,13,Champions,0
CUST006713,194,10,26394.489999999998,2,5,3,10,At Risk,0
CUST006714,482,5,17865.52,1,1,2,4,Lost,2
CUST006715,59,10,44736.14,4,5,5,14,Champions,3
CUST006716,90,4,10424.29,3,1,1,5,Others,1
CUST006717,222,7,38539.83,2,3,4,9,At Risk,0
CUST006718,39,10,67453.18,4,5,5,14,Champions,3
CUST006719,169,7,42438.86,2,3,5,10,At Risk,0
CUST006720,11,8,24033.12,5,4,2,11,Loyal Customers,0
CUST006721,29,6,29605.22,5,2,3,10,New Customers,0
CUST006722,728,5,39328.05,1,1,4,6,Cannot Lose Them,2
CUST006723,85,8,37874.19,3,4,4,11,Loyal Customers,0
CUST006724,30,5,19978.12,5,1,2,8,New Customers,1
CUST006725,99,8,18892.72,3,4,2,9,Loyal Customers,0
CUST006726,113,6,32367.22,3,2,3,8,Potential Loyalists,0
CUST006727,29,5,19773.79,5,1,2,8,New Customers,1
CUST006728,29,7,42009.95,5,3,4,12,Loyal Customers,0
CUST006729,116,5,18568.52,3,1,2,6,Others,1
CUST006730,243,3,29384.97,2,1,3,6,Cannot Lose Them,1
CUST006731,1,11,52658.71,5,5,5,15,Champions,3
CUST006732,102,7,35220.79,3,3,4,10,Loyal Customers,0
CUST006733,2,7,30121.57,5,3,3,11,Loyal Customers,0
CUST006734,23,9,37332.630000000005,5,4,4,13,Champions,0
CUST006735,39,4,19235.050000000003,4,1,2,7,New Customers,1
CUST006736,72,5,15706.150000000001,4,1,1,6,New Customers,1
CUST006737,9,8,22891.69,5,4,2,11,Loyal Customers,0
CUST006738,28,7,26081.12,5,3,3,11,Loyal Customers,0
CUST006739,11,9,18976.31,5,4,2,11,Loyal Customers,0
CUST006740,111,6,42444.37,3,2,5,10,Potential Loyalists,0
CUST006741,47,5,20730.989999999998,4,1,2,7,New Customers,1
CUST006742,309,7,33288.19,1,3,4,8,At Risk,0
CUST006743,101,7,36013.97,3,3,4,10,Loyal Customers,0
CUST006744,144,6,28869.39,3,2,3,8,Potential Loyalists,0
CUST006745,320,5,16664.87,1,1,1,3,Lost,2
CUST006746,61,6,49702.16,4,2,5,11,New Customers,0
CUST006747,308,8,27543.66,1,4,3,8,At Risk,0
CUST006748,78,8,18361.6,4,4,2,10,Loyal Customers,0
CUST006749,102,7,30134.49,3,3,3,9,Loyal Customers,0
CUST006750,189,3,8326.92,2,1,1,4,Others,1
CUST006751,40,9,38689.83,4,4,4,12,Champions,0
CUST006752,194,7,24066.52,2,3,2,7,At Risk,0
CUST006753,24,6,33485.98,5,2,4,11,New Customers,0
CUST006754,16,7,41824.619999999995,5,3,4,12,Loyal Customers,0
CUST006755,154,4,17898.96,2,1,2,5,Others,1
CUST006756,173,6,27320.15,2,2,3,7,Cannot Lose Them,0
CUST006757,66,5,29148.690000000002,4,1,3,8,New Customers,1
CUST006758,253,5,24629.41,2,1,2,5,Others,1
CUST006759,208,11,55971.83,2,5,5,12,At Risk,3
CUST006760,209,6,22452.64,2,2,2,6,Others,1
CUST006761,15,7,19726.62,5,3,2,10,Loyal Customers,1
CUST006762,33,6,32036.75,5,2,3,10,New Customers,0
CUST006763,109,2,6490.29,3,1,1,5,Others,1
CUST006764,265,8,49196.37,1,4,5,10,At Risk,0
CUST006765,59,9,42746.729999999996,4,4,5,13,Champions,0
CUST006766,10,6,24790.59,5,2,2,9,New Customers,1
CUST006767,19,8,44653.81,5,4,5,14,Champions,0
CUST006768,168,7,31457.51,2,3,3,8,At Risk,0
CUST006769,213,5,15165.79,2,1,1,4,Others,1
CUST006770,32,11,65475.13,5,5,5,15,Champions,3
CUST006771,204,8,19757.149999999998,2,4,2,8,At Risk,0
CUST006772,70,9,27885.88,4,4,3,11,Loyal Customers,0
CUST006773,104,10,38470.78,3,5,4,12,Loyal Customers,0
CUST006774,1,9,24188.27,5,4,2,11,Loyal Customers,0
CUST006775,380,10,38777.36,1,5,4,10,At Risk,0
CUST006776,17,11,56978.22,5,5,5,15,Champions,3
CUST006777,128,7,36843.9,3,3,4,10,Loyal Customers,0
CUST006778,104,7,41960.76,3,3,4,10,Loyal Customers,0
CUST006779,151,11,75273.31,2,5,5,12,At Risk,3
CUST006780,261,5,19025.6,2,1,2,5,Others,1
CUST006781,163,9,63202.33,2,4,5,11,At Risk,3
CUST006782,167,5,29572.690000000002,2,1,3,6,Cannot Lose Them,1
CUST006783,91,9,43873.23,3,4,5,12,Loyal Customers,0
CUST006784,64,7,26849.41,4,3,3,10,Loyal Customers,0
CUST006785,20,7,55089.229999999996,5,3,5,13,Loyal Customers,3
CUST006786,19,9,39744.22,5,4,4,13,Champions,0
CUST006787,689,2,4922.469999999999,1,1,1,3,Lost,2
CUST006788,258,9,35806.65,2,4,4,10,At Risk,0
CUST006789,110,4,9443.36,3,1,1,5,Others,1
CUST006790,42,8,37305.19,4,4,4,12,Champions,0
CUST006791,16,6,48106.46,5,2,5,12,New Customers,0
CUST006792,248,5,21727.64,2,1,2,5,Others,1
CUST006793,304,8,49365.03,1,4,5,10,At Risk,0
CUST006794,98,3,34757.39,3,1,4,8,Potential Loyalists,1
CUST006795,12,5,11875.11,5,1,1,7,New Customers,1
CUST006796,134,6,24318.76,3,2,2,7,Others,1
CUST006797,237,3,14666.470000000001,2,1,1,4,Others,1
CUST006798,50,4,19034.129999999997,4,1,2,7,New Customers,1
CUST006799,247,7,33165.31,2,3,4,9,At Risk,0
CUST006800,201,5,16983.72,2,1,1,4,Others,1
CUST006801,245,7,28598.48,2,3,3,8,At Risk,0
CUST006802,656,2,12057.93,1,1,1,3,Lost,2
CUST006803,265,7,39534.08,1,3,4,8,At Risk,0
CUST006804,26,3,11487.25,5,1,1,7,New Customers,1
CUST006805,15,12,57842.38,5,5,5,15,Champions,3
CUST006806,183,8,48415.24,2,4,5,11,At Risk,0
CUST006807,2,6,16670.84,5,2,1,8,New Customers,1
CUST006808,378,6,23210.73,1,2,2,5,Lost,2
CUST006809,112,11,52669.36,3,5,5,13,Loyal Customers,3
CUST006810,137,7,50424.909999999996,3,3,5,11,Loyal Customers,0
CUST006811,334,3,14788.15,1,1,1,3,Lost,2
CUST006812,182,8,39275.94,2,4,4,10,At Risk,0
CUST006813,143,8,34429.96,3,4,4,11,Loyal Customers,0
CUST006814,70,5,10761.14,4,1,1,6,New Customers,1
CUST006815,166,6,39076.7,2,2,4,8,Cannot Lose Them,0
CUST006816,349,4,23896.14,1,1,2,4,Lost,2
CUST006817,149,8,58440.86,3,4,5,12,Loyal Customers,3
CUST006818,252,4,26431.010000000002,2,1,3,6,Cannot Lose Them,1
CUST006819,193,9,42001.0,2,4,4,10,At Risk,0
CUST006820,362,6,31037.93,1,2,3,6,Cannot Lose Them,2
CUST006821,128,11,35887.659999999996,3,5,4,12,Loyal Customers,3
CUST006822,42,12,76164.15,4,5,5,14,Champions,3
CUST006823,277,7,35383.55,1,3,4,8,At Risk,0
CUST006824,285,5,35853.23,1,1,4,6,Cannot Lose Them,0
CUST006825,54,6,20439.81,4,2,2,8,New Customers,1
CUST006826,43,7,28196.24,4,3,3,10,Loyal Customers,0
CUST006827,188,5,17656.51,2,1,2,5,Others,1
CUST006828,160,6,37394.16,2,2,4,8,Cannot Lose Them,0
CUST006829,1,5,10358.16,5,1,1,7,New Customers,1
CUST006830,313,3,19215.29,1,1,2,4,Lost,2
CUST006831,203,8,38397.28,2,4,4,10,At Risk,0
CUST006832,6,8,32001.260000000002,5,4,3,12,Loyal Customers,0
CUST006833,311,6,30158.5,1,2,3,6,Cannot Lose Them,2
CUST006834,102,5,23973.989999999998,3,1,2,6,Others,1
CUST006835,511,6,31779.059999999998,1,2,3,6,Cannot Lose Them,2
CUST006836,383,3,18670.35,1,1,2,4,Lost,2
CUST006837,196,6,21884.760000000002,2,2,2,6,Others,1
CUST006838,82,7,26479.37,4,3,3,10,Loyal Customers,0
CUST006839,723,4,11423.83,1,1,1,3,Lost,2
CUST006840,310,4,19508.77,1,1,2,4,Lost,2
CUST006841,185,5,25823.799999999996,2,1,3,6,Cannot Lose Them,1
CUST006842,352,9,38063.16,1,4,4,9,At Risk,0
CUST006843,341,8,27796.35,1,4,3,8,At Risk,0
CUST006844,60,9,34430.64,4,4,4,12,Champions,0
CUST006845,14,7,36188.2,5,3,4,12,Loyal Customers,0
CUST006846,15,6,54058.61,5,2,5,12,New Customers,0
CUST006847,22,8,26354.71,5,4,3,12,Loyal Customers,0
CUST006848,49,7,37684.31,4,3,4,11,Loyal Customers,0
CUST006849,11,10,60460.64,5,5,5,15,Champions,3
CUST006850,72,7,29338.83,4,3,3,10,Loyal Customers,0
CUST006851,37,8,39780.69,4,4,4,12,Champions,0
CUST006852,46,5,10937.28,4,1,1,6,New Customers,1
CUST006853,52,9,38792.36,4,4,4,12,Champions,0
CUST006854,52,10,52467.93,4,5,5,14,Champions,3
CUST006855,282,7,27756.61,1,3,3,7,At Risk,0
CUST006856,97,7,22325.35,3,3,2,8,Loyal Customers,0
CUST006857,12,8,50547.479999999996,5,4,5,14,Champions,3
CUST006858,70,7,35631.36,4,3,4,11,Loyal Customers,0
CUST006859,444,5,30600.48,1,1,3,5,Cannot Lose Them,2
CUST006860,22,9,34740.36,5,4,4,13,Champions,0
CUST006861,492,3,12059.72,1,1,1,3,Lost,2
CUST006862,382,3,22560.17,1,1,2,4,Lost,2
CUST006863,71,8,45533.850000000006,4,4,5,13,Champions,0
CUST006864,380,7,33757.93,1,3,4,8,At Risk,2
CUST006865,59,10,35321.68,4,5,4,13,Champions,0
CUST006866,179,3,10312.75,2,1,1,4,Others,1
CUST006867,774,3,26074.46,1,1,3,5,Cannot Lose Them,2
CUST006868,9,6,29934.690000000002,5,2,3,10,New Customers,0
CUST006869,14,8,39798.69,5,4,4,13,Champions,0
CUST006870,6,10,68787.84,5,5,5,15,Champions,3
CUST006871,36,6,43893.119999999995,5,2,5,12,New Customers,0
CUST006872,71,7,17826.15,4,3,2,9,Loyal Customers,1
CUST006873,19,6,20249.85,5,2,2,9,New Customers,1
CUST006874,13,7,37820.27,5,3,4,12,Loyal Customers,0
CUST006875,124,5,15985.13,3,1,1,5,Others,1
CUST006876,88,8,14308.91,3,4,1,8,Loyal Customers,1
CUST006877,58,5,15672.55,4,1,1,6,New Customers,1
CUST006878,92,6,25298.36,3,2,3,8,Potential Loyalists,1
CUST006879,262,3,18204.969999999998,1,1,2,4,Lost,1
CUST006880,5,11,41598.39,5,5,4,14,Champions,3
CUST006881,205,3,10663.33,2,1,1,4,Others,1
CUST006882,235,8,27277.93,2,4,3,9,At Risk,0
CUST006883,29,4,21728.86,5,1,2,8,New Customers,1
CUST006884,24,8,24152.55,5,4,2,11,Loyal Customers,0
CUST006885,62,7,24159.4,4,3,2,9,Loyal Customers,0
CUST006886,18,3,18490.07,5,1,2,8,New Customers,1
CUST006887,55,4,14358.59,4,1,1,6,New Customers,1
CUST006888,42,6,27543.72,4,2,3,9,New Customers,0
CUST006889,653,2,5456.47,1,1,1,3,Lost,2
CUST006890,300,5,31365.48,1,1,3,5,Cannot Lose Them,2
CUST006891,317,3,13319.66,1,1,1,3,Lost,2
CUST006892,402,3,22131.989999999998,1,1,2,4,Lost,2
CUST006893,293,4,8669.880000000001,1,1,1,3,Lost,1
CUST006894,415,7,36692.1,1,3,4,8,At Risk,2
CUST006895,363,7,24098.26,1,3,2,6,At Risk,2
CUST006896,426,5,34273.32,1,1,4,6,Cannot Lose Them,2
CUST006897,215,7,20859.04,2,3,2,7,At Risk,1
CUST006898,235,7,30530.11,2,3,3,8,At Risk,0
CUST006899,128,5,17643.19,3,1,1,5,Others,1
CUST006900,12,10,49715.34,5,5,5,15,Champions,3
CUST006901,343,4,8440.25,1,1,1,3,Lost,2
CUST006902,5,8,36341.72,5,4,4,13,Champions,0
CUST006903,358,5,17295.61,1,1,1,3,Lost,2
CUST006904,10,4,8433.27,5,1,1,7,New Customers,1
CUST006905,226,7,25990.41,2,3,3,8,At Risk,0
CUST006906,52,6,27668.629999999997,4,2,3,9,New Customers,0
CUST006907,547,5,21334.25,1,1,2,4,Lost,2
CUST006908,61,5,14953.73,4,1,1,6,New Customers,1
CUST006909,127,7,31974.22,3,3,3,9,Loyal Customers,0
CUST006910,161,7,26396.75,2,3,3,8,At Risk,0
CUST006911,219,11,59589.18,2,5,5,12,At Risk,3
CUST006912,185,14,48525.45,2,5,5,12,At Risk,3
CUST006913,611,5,24511.48,1,1,2,4,Lost,2
CUST006914,94,9,43952.72,3,4,5,12,Loyal Customers,0
CUST006915,65,8,37158.340000000004,4,4,4,12,Champions,0
CUST006916,46,6,29919.489999999998,4,2,3,9,New Customers,0
CUST006917,4,8,29242.489999999998,5,4,3,12,Loyal Customers,0
CUST006918,155,7,25183.43,2,3,2,7,At Risk,0
CUST006919,51,8,28353.09,4,4,3,11,Loyal Customers,0
CUST006920,679,5,25804.15,1,1,3,5,Cannot Lose Them,2
CUST006921,8,8,37631.82,5,4,4,13,Champions,0
CUST006922,35,9,27447.5,5,4,3,12,Loyal Customers,0
CUST006923,36,10,48667.13,5,5,5,15,Champions,3
CUST006924,826,3,14710.86,1,1,1,3,Lost,2
CUST006925,31,6,23572.34,5,2,2,9,New Customers,1
CUST006926,13,2,5989.86,5,1,1,7,New Customers,1
CUST006927,251,8,33770.2,2,4,4,10,At Risk,0
CUST006928,415,5,22866.46,1,1,2,4,Lost,2
CUST006929,743,5,24359.04,1,1,2,4,Lost,2
CUST006930,117,10,63273.520000000004,3,5,5,13,Loyal Customers,3
CUST006931,279,4,20737.18,1,1,2,4,Lost,1
CUST006932,185,5,14941.060000000001,2,1,1,4,Others,1
CUST006933,13,7,32024.260000000002,5,3,3,11,Loyal Customers,0
CUST006934,60,12,48601.06,4,5,5,14,Champions,3
CUST006935,9,7,26132.25,5,3,3,11,Loyal Customers,0
CUST006936,13,5,24159.4,5,1,2,8,New Customers,1
CUST006937,2,7,40826.56,5,3,4,12,Loyal Customers,0
CUST006938,21,6,22478.2,5,2,2,9,New Customers,1
CUST006939,180,9,45834.18,2,4,5,11,At Risk,3
CUST006940,261,7,37797.96,2,3,4,9,At Risk,0
CUST006941,173,13,53642.299999999996,2,5,5,12,At Risk,3
CUST006942,25,4,25734.59,5,1,3,9,New Customers,1
CUST006943,91,8,24923.120000000003,3,4,2,9,Loyal Customers,0
CUST006944,200,5,28054.32,2,1,3,6,Cannot Lose Them,1
CUST006945,432,6,22907.61,1,2,2,5,Lost,2
CUST006946,275,8,39251.94,1,4,4,9,At Risk,0
CUST006947,120,8,20027.53,3,4,2,9,Loyal Customers,0
CUST006948,112,7,26364.06,3,3,3,9,Loyal Customers,0
CUST006949,211,7,39243.130000000005,2,3,4,9,At Risk,0
CUST006950,150,5,19713.08,3,1,2,6,Others,1
CUST006951,6,7,36386.09,5,3,4,12,Loyal Customers,0
CUST006952,167,11,39010.69,2,5,4,11,At Risk,3
CUST006953,2,9,35387.4,5,4,4,13,Champions,0
CUST006954,101,13,67377.89,3,5,5,13,Loyal Customers,3
CUST006955,135,7,21466.1,3,3,2,8,Loyal Customers,0
CUST006956,53,6,29950.54,4,2,3,9,New Customers,0
CUST006957,87,3,13263.58,3,1,1,5,Others,1
CUST006958,118,6,20019.58,3,2,2,7,Others,1
CUST006959,82,9,45361.7,4,4,5,13,Champions,3
CUST006960,237,7,37337.39,2,3,4,9,At Risk,0
CUST006961,158,9,33650.22,2,4,4,10,At Risk,0
CUST006962,122,10,47698.28,3,5,5,13,Loyal Customers,3
CUST006963,254,5,18207.239999999998,2,1,2,5,Others,1
CUST006964,79,6,21082.77,4,2,2,8,New Customers,1
CUST006965,976,1,958.13,1,1,1,3,Lost,2
CUST006966,249,9,47570.869999999995,2,4,5,11,At Risk,3
CUST006967,79,12,68166.34,4,5,5,14,Champions,3
CUST006968,104,7,32596.45,3,3,3,9,Loyal Customers,0
CUST006969,159,5,27767.39,2,1,3,6,Cannot Lose Them,1
CUST006970,13,8,22280.72,5,4,2,11,Loyal Customers,0
CUST006971,80,4,17603.64,4,1,1,6,New Customers,1
CUST006972,82,8,25514.510000000002,4,4,3,11,Loyal Customers,0
CUST006973,25,8,17318.44,5,4,1,10,Loyal Customers,0
CUST006974,3,8,51708.82,5,4,5,14,Champions,3
CUST006975,43,8,33712.51,4,4,4,12,Champions,0
CUST006976,129,4,22595.17,3,1,2,6,Others,1
CUST006977,9,6,23481.41,5,2,2,9,New Customers,1
CUST006978,66,10,50045.96,4,5,5,14,Champions,3
CUST006979,220,5,23956.64,2,1,2,5,Others,1
CUST006980,145,8,45937.44,3,4,5,12,Loyal Customers,0
CUST006981,489,5,39921.369999999995,1,1,4,6,Cannot Lose Them,2
CUST006982,60,7,22369.23,4,3,2,9,Loyal Customers,0
CUST006983,133,4,17647.120000000003,3,1,1,5,Others,1
CUST006984,71,8,27717.1,4,4,3,11,Loyal Customers,0
CUST006985,173,7,24843.23,2,3,2,7,At Risk,0
CUST006986,148,8,45704.97,3,4,5,12,Loyal Customers,0
CUST006987,334,11,68146.91,1,5,5,11,At Risk,3
CUST006988,276,6,32327.960000000003,1,2,3,6,Cannot Lose Them,0
CUST006989,415,4,9223.92,1,1,1,3,Lost,2
CUST006990,242,7,48812.51,2,3,5,10,At Risk,0
CUST006991,197,9,30101.62,2,4,3,9,At Risk,0
CUST006992,239,4,9240.880000000001,2,1,1,4,Others,1
CUST006993,341,4,8719.9,1,1,1,3,Lost,2
CUST006994,140,7,38679.229999999996,3,3,4,10,Loyal Customers,0
CUST006995,249,9,44333.99,2,4,5,11,At Risk,0
CUST006996,12,11,42845.21,5,5,5,15,Champions,3
CUST006997,229,4,12848.72,2,1,1,4,Others,1
CUST006998,321,3,16029.81,1,1,1,3,Lost,2
CUST006999,75,6,20724.02,4,2,2,8,New Customers,1
CUST007000,58,9,24284.39,4,4,2,10,Loyal Customers,0
CUST007001,334,5,18642.3,1,1,2,4,Lost,2
CUST007002,70,6,50897.3,4,2,5,11,New Customers,0
CUST007003,366,6,34924.88,1,2,4,7,Cannot Lose Them,2
CUST007004,184,3,10873.66,2,1,1,4,Others,1
CUST007005,505,3,7663.74,1,1,1,3,Lost,2
CUST007006,457,5,24987.3,1,1,2,4,Lost,2
CUST007007,531,6,33851.229999999996,1,2,4,7,Cannot Lose Them,2
CUST007008,81,9,50660.05,4,4,5,13,Champions,3
CUST007009,590,4,7908.91,1,1,1,3,Lost,2
CUST007010,263,2,12083.61,1,1,1,3,Lost,1
CUST007011,22,8,50240.87,5,4,5,14,Champions,3
CUST007012,369,6,11871.55,1,2,1,4,Lost,2
CUST007013,108,10,55901.5,3,5,5,13,Loyal Customers,3
CUST007014,425,4,11417.97,1,1,1,3,Lost,2
CUST007015,75,6,25948.7,4,2,3,9,New Customers,1
CUST007016,52,10,44844.26,4,5,5,14,Champions,3
CUST007017,73,10,43140.26,4,5,5,14,Champions,3
CUST007018,116,4,9335.33,3,1,1,5,Others,1
CUST007019,6,7,38939.74,5,3,4,12,Loyal Customers,0
CUST007020,99,8,31617.399999999998,3,4,3,10,Loyal Customers,0
CUST007021,116,10,63825.15,3,5,5,13,Loyal Customers,3
CUST007022,414,5,17943.61,1,1,2,4,Lost,2
CUST007023,156,8,35067.77,2,4,4,10,At Risk,0
CUST007024,796,3,12900.84,1,1,1,3,Lost,2
CUST007025,12,5,17781.64,5,1,2,8,New Customers,1
CUST007026,514,4,11494.050000000001,1,1,1,3,Lost,2
CUST007027,18,5,17714.23,5,1,2,8,New Customers,1
CUST007028,13,6,36247.17,5,2,4,11,New Customers,0
CUST007029,148,7,25652.04,3,3,3,9,Loyal Customers,0
CUST007030,141,8,20701.19,3,4,2,9,Loyal Customers,0
CUST007031,117,11,48882.99,3,5,5,13,Loyal Customers,3
CUST007032,296,6,26477.95,1,2,3,6,Cannot Lose Them,2
CUST007033,101,8,40794.65,3,4,4,11,Loyal Customers,0
CUST007034,17,9,37279.5,5,4,4,13,Champions,0
CUST007035,63,7,30720.36,4,3,3,10,Loyal Customers,0
CUST007036,356,5,7764.04,1,1,1,3,Lost,2
CUST007037,116,5,24527.329999999998,3,1,2,6,Others,1
CUST007038,207,8,24902.87,2,4,2,8,At Risk,0
CUST007039,2,8,20166.02,5,4,2,11,Loyal Customers,0
CUST007040,35,7,39195.0,5,3,4,12,Loyal Customers,0
CUST007041,46,10,42714.43,4,5,5,14,Champions,3
CUST007042,254,7,24335.07,2,3,2,7,At Risk,0
CUST007043,134,10,45274.509999999995,3,5,5,13,Loyal Customers,3
CUST007044,63,7,25574.600000000002,4,3,3,10,Loyal Customers,0
CUST007045,402,5,26151.39,1,1,3,5,Cannot Lose Them,2
CUST007046,65,4,20090.45,4,1,2,7,New Customers,1
CUST007047,355,6,11798.2,1,2,1,4,Lost,2
CUST007048,113,8,23536.29,3,4,2,9,Loyal Customers,0
CUST007049,227,7,24536.19,2,3,2,7,At Risk,0
